00:00:01,37.12,
00:00:17,37.12,
00:00:34,37.08,
00:00:51,37.08,
00:01:08,37.08,
00:01:25,37.02,
00:01:42,36.95,
00:01:59,37.05,
00:02:16,37.02,
00:02:32,37.08,
00:02:48,37.02,
00:03:04,36.98,
00:03:21,37.05,
00:03:37,37.05,
00:03:53,37.12,
00:04:10,37.12,
00:04:27,37.05,
00:04:43,36.98,
00:04:59,37.02,
00:05:15,37.02,
00:05:31,37.05,
00:05:48,37.08,
00:06:05,37.08,
00:06:21,37.15,
00:06:37,37.19,
00:06:54,37.15,
00:07:11,37.15,
00:07:27,37.15,
00:07:44,37.19,
00:08:01,37.15,
00:08:17,37.15,
00:08:33,37.15,
00:08:49,37.15,
00:09:05,37.12,
00:09:22,37.08,
00:09:38,37.12,
00:09:55,37.12,
00:10:12,37.08,
00:10:29,37.08,
00:10:45,37.02,
00:11:01,37.02,
00:11:17,37.02,
00:11:33,37.02,
00:11:49,37.02,
00:12:06,37.02,
00:12:22,37.08,
00:12:39,37.08,
00:12:55,37.08,
00:13:12,37.15,
00:13:29,37.08,
00:13:46,37.02,
00:14:02,37.08,
00:14:18,37.08,
00:14:34,37.08,
00:14:50,37.05,
00:15:06,37.05,
00:15:23,37.05,
00:15:40,37.12,
00:15:56,37.19,
00:16:13,37.08,
00:16:30,37.05,
00:16:47,37.05,
00:17:04,37.12,
00:17:21,37.12,
00:17:37,37.08,
00:17:53,37.08,
00:18:10,37.15,
00:18:27,37.15,
00:18:43,37.15,
00:18:59,37.12,
00:19:16,37.15,
00:19:32,37.12,
00:19:49,37.12,
00:20:05,37.08,
00:20:21,37.08,
00:20:38,37.12,
00:20:55,37.12,
00:21:11,37.12,
00:21:28,37.05,
00:21:44,37.02,
00:22:01,37.05,
00:22:17,37.08,
00:22:34,37.05,
00:22:50,37.12,
00:23:07,37.08,
00:23:24,37.05,
00:23:41,37.08,
00:23:58,37.12,
00:24:14,37.05,
00:24:30,37.05,
00:24:47,37.12,
00:25:03,37.15,
00:25:19,36.95,
00:25:36,36.98,
00:25:52,37.05,
00:26:08,37.12,
00:26:25,37.12,
00:26:41,37.05,
00:26:57,37.12,
00:27:13,37.12,
00:27:29,37.05,
00:27:45,37.02,
00:28:01,37.02,
00:28:17,37.02,
00:28:33,37.05,
00:28:49,37.08,
00:29:05,37.08,
00:29:21,37.08,
00:29:38,37.05,
00:29:55,37.05,
00:30:12,37.08,
00:30:29,37.12,
00:30:46,37.15,
00:31:03,37.15,
00:31:19,37.12,
00:31:35,37.08,
00:31:51,37.12,
00:32:08,37.19,
00:32:25,37.19,
00:32:41,37.15,
00:32:57,37.15,
00:33:13,37.15,
00:33:29,37.12,
00:33:46,37.19,
00:34:03,37.15,
00:34:19,37.15,
00:34:35,36.95,
00:34:51,37.02,
00:35:08,37.05,
00:35:24,37.05,
00:35:40,37.02,
00:35:56,36.98,
00:36:12,37.08,
00:36:29,37.05,
00:36:46,37.05,
00:37:02,37.05,
00:37:18,36.98,
00:37:34,37.02,
00:37:50,36.95,
00:38:07,37.02,
00:38:23,36.95,
00:38:40,37.02,
00:38:57,37.05,
00:39:14,37.05,
00:39:30,37.08,
00:39:46,37.12,
00:40:03,37.05,
00:40:20,37.05,
00:40:36,37.05,
00:40:52,37.12,
00:41:08,37.05,
00:41:24,37.08,
00:41:41,37.08,
00:41:57,37.08,
00:42:14,37.05,
00:42:30,37.05,
00:42:46,36.98,
00:43:03,36.98,
00:43:20,37.02,
00:43:37,37.02,
00:43:54,36.95,
00:44:11,37.05,
00:44:28,37.05,
00:44:44,37.05,
00:45:01,37.02,
00:45:18,37.08,
00:45:35,37.12,
00:45:51,37.05,
00:46:08,37.02,
00:46:24,37.02,
00:46:41,36.98,
00:46:57,37.08,
00:47:14,37.08,
00:47:31,37.02,
00:47:47,37.02,
00:48:03,37.02,
00:48:19,36.95,
00:48:35,37.08,
00:48:51,37.15,
00:49:07,37.15,
00:49:24,37.15,
00:49:40,37.12,
00:49:57,37.12,
00:50:13,37.12,
00:50:30,37.05,
00:50:46,37.05,
00:51:03,37.05,
00:51:19,37.08,
00:51:35,37.08,
00:51:52,37.08,
00:52:09,37.15,
00:52:25,37.15,
00:52:41,37.19,
00:52:57,37.15,
00:53:14,36.95,
00:53:31,37.02,
00:53:48,37.05,
00:54:05,37.12,
00:54:22,37.15,
00:54:39,37.15,
00:54:55,37.15,
00:55:11,37.12,
00:55:27,37.19,
00:55:44,37.08,
00:56:00,37.08,
00:56:16,37.08,
00:56:32,37.05,
00:56:48,36.98,
00:57:04,36.95,
00:57:21,37.02,
00:57:38,37.02,
00:57:54,36.95,
00:58:11,37.08,
00:58:27,37.08,
00:58:43,37.12,
00:58:59,37.19,
00:59:15,37.15,
00:59:31,37.15,
00:59:48,36.95,
01:00:05,36.98,
01:00:21,36.95,
01:00:38,37.05,
01:00:55,37.02,
01:01:12,37.05,
01:01:29,37.05,
01:01:45,37.05,
01:02:02,37.05,
01:02:18,37.05,
01:02:34,37.02,
01:02:50,37.02,
01:03:07,37.02,
01:03:24,37.02,
01:03:41,37.02,
01:03:58,37.02,
01:04:15,37.05,
01:04:31,37.12,
01:04:48,37.19,
01:05:05,37.19,
01:05:22,37.12,
01:05:39,37.19,
01:05:55,37.12,
