00:00:09,37.15,
00:00:25,37.08,
00:00:42,37.05,
00:00:59,37.08,
00:01:15,37.05,
00:01:31,37.08,
00:01:48,37.08,
00:02:04,37.08,
00:02:20,37.05,
00:02:37,36.98,
00:02:54,37.02,
00:03:11,37.08,
00:03:27,37.02,
00:03:43,36.95,
00:04:00,37.02,
00:04:16,37.02,
00:04:32,37.02,
00:04:49,36.95,
00:05:05,36.95,
00:05:22,36.95,
00:05:39,37.02,
00:05:55,37.02,
00:06:11,37.02,
00:06:27,37.02,
00:06:44,37.05,
00:07:01,36.98,
00:07:18,36.95,
00:07:35,36.95,
00:07:51,36.98,
00:08:08,37.08,
00:08:24,37.05,
00:08:40,37.05,
00:08:57,37.05,
00:09:13,37.05,
00:09:29,37.02,
00:09:46,37.02,
00:10:02,36.98,
00:10:18,37.05,
00:10:34,37.05,
00:10:50,37.05,
00:11:06,37.08,
00:11:23,37.02,
00:11:40,37.08,
00:11:56,37.12,
00:12:12,37.19,
00:12:28,36.95,
00:12:44,37.02,
00:13:01,37.02,
00:13:18,37.02,
00:13:35,37.02,
00:13:51,37.02,
00:14:08,37.08,
00:14:25,37.08,
00:14:41,37.02,
00:14:58,37.02,
00:15:14,37.08,
00:15:31,37.02,
00:15:47,37.02,
00:16:03,37.08,
00:16:19,37.02,
00:16:36,37.02,
00:16:52,36.95,
00:17:08,37.02,
00:17:24,37.08,
00:17:40,37.08,
00:17:56,37.15,
00:18:13,37.12,
00:18:29,37.08,
00:18:45,37.08,
00:19:02,37.05,
00:19:19,37.08,
00:19:36,37.08,
00:19:52,37.05,
00:20:08,37.02,
00:20:25,37.05,
00:20:42,37.08,
00:20:58,37.08,
00:21:15,37.08,
00:21:32,37.08,
00:21:48,37.08,
00:22:05,37.15,
00:22:22,37.12,
00:22:38,37.08,
00:22:55,37.02,
00:23:11,37.02,
00:23:28,37.02,
00:23:44,37.02,
00:24:01,37.02,
00:24:18,37.08,
00:24:35,37.12,
00:24:51,37.15,
00:25:07,37.15,
00:25:23,37.19,
00:25:39,37.08,
00:25:56,37.08,
00:26:13,37.02,
00:26:30,36.98,
00:26:47,37.02,
00:27:03,37.02,
00:27:19,37.02,
00:27:35,37.02,
00:27:52,36.95,
00:28:08,37.02,
00:28:24,37.05,
00:28:41,37.05,
00:28:58,37.05,
00:29:14,37.02,
00:29:31,36.98,
00:29:47,37.02,
00:30:03,37.02,
00:30:20,36.98,
00:30:37,37.02,
00:30:53,37.08,
00:31:09,37.08,
00:31:25,37.08,
00:31:41,37.02,
00:31:58,37.08,
00:32:14,37.08,
00:32:31,37.02,
00:32:48,37.02,
00:33:05,37.02,
00:33:22,37.08,
00:33:38,37.02,
00:33:54,37.02,
00:34:11,36.95,
00:34:28,37.02,
00:34:45,37.05,
00:35:02,37.05,
00:35:18,36.98,
00:35:34,36.98,
00:35:50,37.02,
00:36:06,37.02,
00:36:22,37.02,
00:36:39,37.02,
00:36:55,36.95,
00:37:12,36.95,
00:37:29,36.98,
00:37:45,37.02,
00:38:01,37.02,
00:38:18,37.02,
00:38:35,37.08,
00:38:51,37.02,
00:39:08,37.02,
00:39:24,37.02,
00:39:41,37.02,
00:39:58,36.95,
00:40:14,37.02,
00:40:30,37.05,
00:40:46,37.08,
00:41:03,37.15,
00:41:19,37.12,
00:41:36,37.19,
00:41:53,36.95,
00:42:09,37.02,
00:42:26,36.95,
00:42:42,37.05,
00:42:58,37.12,
00:43:14,37.08,
00:43:30,37.15,
00:43:46,37.19,
00:44:03,37.08,
00:44:20,37.12,
00:44:36,37.15,
00:44:52,37.15,
00:45:08,37.15,
00:45:24,37.15,
00:45:41,37.19,
00:45:57,37.12,
00:46:13,37.05,
00:46:29,37.05,
00:46:45,36.98,
00:47:02,37.02,
00:47:19,37.08,
00:47:36,37.05,
00:47:53,37.05,
00:48:09,37.08,
00:48:26,37.08,
00:48:43,37.12,
00:48:59,37.15,
00:49:15,37.08,
00:49:31,37.08,
00:49:47,37.15,
00:50:03,37.15,
00:50:20,37.19,
00:50:37,37.15,
00:50:54,37.08,
00:51:11,37.12,
00:51:27,37.19,
00:51:44,37.15,
00:52:00,37.08,
00:52:17,37.05,
00:52:34,37.12,
00:52:50,37.05,
00:53:06,36.98,
00:53:22,36.98,
00:53:38,37.05,
00:53:54,37.05,
00:54:11,37.05,
00:54:27,37.12,
00:54:44,37.15,
00:55:00,37.15,
00:55:17,37.15,
00:55:34,36.95,
00:55:50,37.05,
00:56:06,36.98,
00:56:23,37.05,
00:56:39,37.12,
00:56:56,37.15,
00:57:13,37.15,
00:57:29,36.95,
00:57:46,37.02,
00:58:02,37.02,
00:58:19,36.98,
00:58:36,37.02,
00:58:52,36.95,
00:59:08,36.98,
00:59:25,37.02,
00:59:42,37.05,
00:59:58,37.05,
01:00:14,37.08,
01:00:31,37.15,
01:00:47,37.15,
